Partial-Vaccinated,State,Total,Total-Vaccinated,Vaccinated-today,date
98766.0,Mizoram,127674.0,28908.0,11300,2021-04-16
102928.0,Meghalaya,144904.0,41976.0,3758,2021-04-16
1809331.0,Punjab,1995399.0,186068.0,88944,2021-04-16
81282.0,Manipur,126914.0,45632.0,2951,2021-04-16
7246694.0,Rajasthan,8389531.0,1142837.0,108607,2021-04-15
79276.0,Manipur,123924.0,44648.0,2431,2021-04-15
99193.0,Meghalaya,140222.0,41029.0,4419,2021-04-15
86991.0,Mizoram,115125.0,28134.0,10973,2021-04-15
84009.0,Nagaland,112903.0,28894.0,4533,2021-04-15
2883674.0,Odisha,3402213.0,518539.0,129206,2021-04-15
125361.0,Puducherry,136957.0,11596.0,9849,2021-04-15
1729062.0,Punjab,1904149.0,175087.0,79180,2021-04-15
1917202.0,Telangana,2245091.0,327889.0,158887,2021-04-15
112722.0,Sikkim,130638.0,17916.0,6291,2021-04-15
3279300.0,Tamil Nadu,3753185.0,473885.0,178885,2021-04-15
615219.0,Tripura,709354.0,94135.0,15,2021-04-15
7024155.0,Uttar Pradesh,8424970.0,1400815.0,220269,2021-04-15
1021105.0,Uttarakhand,1222996.0,201891.0,31959,2021-04-15
6283603.0,West Bengal,7281397.0,997794.0,22811,2021-04-15
5251653.0,Madhya Pradesh,5931979.0,680326.0,142855,2021-04-15
28685.0,Daman and Diu,32660.0,3975.0,620,2021-04-15
8907075.0,Maharashtra,10012420.0,1105345.0,357552,2021-04-15
7059796.0,Gujarat,8264495.0,1204699.0,135914,2021-04-15
8304.0,Lakshadweep,10613.0,2309.0,636,2021-04-15
58844.0,Ladakh,68195.0,9351.0,570,2021-04-15
104531.0,Arunachal Pradesh,136820.0,32289.0,2447,2021-04-15
1091192.0,Assam,1348778.0,257586.0,1491,2021-04-15
3447031.0,Andhra Pradesh,4014717.0,567686.0,24908,2021-04-15
45919.0,Andaman and Nicobar Islands,51868.0,5949.0,4377,2021-04-15
3494289.0,Bihar,4085160.0,590871.0,94763,2021-04-15
99758.0,Chandigarh,121933.0,22175.0,4107,2021-04-15
3389727.0,Chhattisgarh,3823639.0,433912.0,39665,2021-04-15
29040.0,Dadra and Nagar Haveli,34957.0,5917.0,889,2021-04-15
1747467.0,Delhi,2152513.0,405046.0,75514,2021-04-15
151120.0,Goa,188304.0,37184.0,9272,2021-04-15
2133573.0,Haryana,2395777.0,262204.0,47345,2021-04-15
1061826.0,Jammu and Kashmir,1263364.0,201538.0,43303,2021-04-15
1917148.0,Jharkhand,2225860.0,308712.0,35890,2021-04-15
5246423.0,Karnataka,5872018.0,625595.0,135550,2021-04-15
4458025.0,Kerala,5047601.0,589576.0,200532,2021-04-15
921964.0,Himachal Pradesh,1040754.0,118790.0,33282,2021-04-15
102278.0,Arunachal Pradesh,134063.0,31785.0,5628.0,2021-04-14
107328.0,Sikkim,124038.0,16710.0,5700.0,2021-04-14
2949219.0,Andhra Pradesh,3476076.0,526857.0,111455.0,2021-04-14
5116650.0,Madhya Pradesh,5773285.0,656635.0,287393.0,2021-04-14
77973.0,Manipur,121451.0,43478.0,2691.0,2021-04-14
95571.0,Meghalaya,135184.0,39613.0,3877.0,2021-04-14
76933.0,Mizoram,103146.0,26213.0,8441.0,2021-04-14
79829.0,Nagaland,107809.0,27980.0,6448.0,2021-04-14
2780875.0,Odisha,3271475.0,490600.0,69415.0,2021-04-14
116350.0,Puducherry,127108.0,10758.0,8621.0,2021-04-14
7164920.0,Rajasthan,8273039.0,1108119.0,110082.0,2021-04-14
3142911.0,Tamil Nadu,3573846.0,430935.0,67381.0,2021-04-14
1772576.0,Telangana,2085234.0,312658.0,129317.0,2021-04-14
615185.0,Tripura,709261.0,94076.0,2005.0,2021-04-14
6858202.0,Uttar Pradesh,8199290.0,1341088.0,285492.0,2021-04-14
997023.0,Uttarakhand,1189893.0,192870.0,26136.0,2021-04-14
6267966.0,West Bengal,7257054.0,989088.0,89256.0,2021-04-14
28263.0,Daman and Diu,32040.0,3777.0,940.0,2021-04-14
41657.0,Andaman and Nicobar Islands,47488.0,5831.0,5774.0,2021-04-14
8602137.0,Maharashtra,9639568.0,1037431.0,341881.0,2021-04-14
1658039.0,Punjab,1822877.0,164838.0,72433.0,2021-04-14
7689.0,Lakshadweep,9939.0,2250.0,61.0,2021-04-14
6973656.0,Gujarat,8125830.0,1152174.0,135056.0,2021-04-14
58734.0,Ladakh,67625.0,8891.0,572.0,2021-04-14
1090264.0,Assam,1347263.0,256999.0,3379.0,2021-04-14
3409850.0,Bihar,3982019.0,572169.0,148772.0,2021-04-14
96961.0,Chandigarh,117817.0,20856.0,3461.0,2021-04-14
3356542.0,Chhattisgarh,3782091.0,425549.0,62120.0,2021-04-14
28328.0,Dadra and Nagar Haveli,34068.0,5740.0,775.0,2021-04-14
145283.0,Goa,178960.0,33677.0,9845.0,2021-04-14
1688294.0,Delhi,2076249.0,387955.0,70040.0,2021-04-14
2092734.0,Haryana,2341098.0,248364.0,119441.0,2021-04-14
887595.0,Himachal Pradesh,1002570.0,114975.0,40069.0,2021-04-14
1025813.0,Jammu and Kashmir,1219735.0,193922.0,29635.0,2021-04-14
1883781.0,Jharkhand,2185999.0,302218.0,75543.0,2021-04-14
5135400.0,Karnataka,5733275.0,597875.0,94872.0,2021-04-14
4297038.0,Kerala,4847059.0,550021.0,18312.0,2021-04-14
8294447.0,Maharashtra,9282062.0,987615.0,203062.0,2021-04-13
4824379.0,Madhya Pradesh,5455553.0,631174.0,278827.0,2021-04-13
1590159.0,Punjab,1748687.0,158528.0,60894.0,2021-04-13
75954.0,Manipur,118748.0,42794.0,2310.0,2021-04-13
91865.0,Meghalaya,130635.0,38770.0,5526.0,2021-04-13
70442.0,Mizoram,94007.0,23565.0,7041.0,2021-04-13
73653.0,Nagaland,100856.0,27203.0,6401.0,2021-04-13
2721292.0,Odisha,3199892.0,478600.0,79849.0,2021-04-13
107690.0,Puducherry,118210.0,10520.0,14270.0,2021-04-13
974169.0,Uttarakhand,1161385.0,187216.0,37187.0,2021-04-13
27498.0,Daman and Diu,31100.0,3602.0,981.0,2021-04-13
7078034.0,Rajasthan,8157195.0,1079161.0,141516.0,2021-04-13
101602.0,Sikkim,117582.0,15980.0,8885.0,2021-04-13
3086787.0,Tamil Nadu,3504431.0,417644.0,127447.0,2021-04-13
1655111.0,Telangana,1955885.0,300774.0,25154.0,2021-04-13
613523.0,Tripura,707017.0,93494.0,8540.0,2021-04-13
6594188.0,Uttar Pradesh,7902927.0,1308739.0,335057.0,2021-04-13
6203077.0,West Bengal,7165838.0,962761.0,113933.0,2021-04-13
58475.0,Ladakh,67053.0,8578.0,711.0,2021-04-13
7590.0,Lakshadweep,9829.0,2239.0,503.0,2021-04-13
3299793.0,Chhattisgarh,3716184.0,416391.0,90831.0,2021-04-13
4278574.0,Kerala,4824445.0,545871.0,162967.0,2021-04-13
27680.0,Dadra and Nagar Haveli,33293.0,5613.0,898.0,2021-04-13
5055799.0,Karnataka,5636977.0,581178.0,36148.0,2021-04-13
35938.0,Andaman and Nicobar Islands,41669.0,5731.0,6531.0,2021-04-13
2854891.0,Andhra Pradesh,3364616.0,509725.0,4589.0,2021-04-13
97064.0,Arunachal Pradesh,128290.0,31226.0,7387.0,2021-04-13
3282974.0,Bihar,3832145.0,549171.0,89831.0,2021-04-13
94350.0,Chandigarh,114338.0,19988.0,3867.0,2021-04-13
1087701.0,Assam,1343288.0,255587.0,17742.0,2021-04-13
1630365.0,Delhi,2005530.0,375165.0,67472.0,2021-04-13
136627.0,Goa,169114.0,32487.0,4191.0,2021-04-13
6874370.0,Gujarat,7987587.0,1113217.0,189721.0,2021-04-13
1990943.0,Haryana,2216863.0,225920.0,121877.0,2021-04-13
845920.0,Himachal Pradesh,957677.0,111757.0,55070.0,2021-04-13
999245.0,Jammu and Kashmir,1189508.0,190263.0,28498.0,2021-04-13
1809374.0,Jharkhand,2104965.0,295591.0,69319.0,2021-04-13
607023.0,Tripura,698249.0,91226.0,12385.0,2021-04-12
7118.0,Lakshadweep,9317.0,2199.0,359.0,2021-04-12
4532842.0,Madhya Pradesh,5146921.0,614079.0,362758.0,2021-04-12
8104767.0,Maharashtra,9065412.0,960645.0,315364.0,2021-04-12
74284.0,Manipur,116437.0,42153.0,3282.0,2021-04-12
86596.0,Meghalaya,124201.0,37605.0,3234.0,2021-04-12
64433.0,Mizoram,86215.0,21782.0,8110.0,2021-04-12
67680.0,Nagaland,94099.0,26419.0,7251.0,2021-04-12
4131531.0,Kerala,4650327.0,518796.0,253855.0,2021-04-12
93653.0,Puducherry,103647.0,9994.0,10290.0,2021-04-12
1530940.0,Punjab,1684968.0,154028.0,88198.0,2021-04-12
6957885.0,Rajasthan,8008015.0,1050130.0,183377.0,2021-04-12
92612.0,Sikkim,108044.0,15432.0,8220.0,2021-04-12
2979242.0,Tamil Nadu,3374669.0,395427.0,148594.0,2021-04-12
1631224.0,Telangana,1930212.0,298988.0,125800.0,2021-04-12
6279128.0,Uttar Pradesh,7542374.0,1263246.0,482124.0,2021-04-12
57794.0,Ladakh,66086.0,8292.0,967.0,2021-04-12
2645828.0,Odisha,3114881.0,469053.0,115801.0,2021-04-12
5011268.0,Karnataka,5587110.0,575842.0,177914.0,2021-04-12
91323.0,Chandigarh,110411.0,19088.0,4679.0,2021-04-12
6115206.0,West Bengal,7043419.0,928213.0,229533.0,2021-04-12
26692.0,Daman and Diu,30119.0,3427.0,1677.0,2021-04-12
29269.0,Andaman and Nicobar Islands,34881.0,5612.0,3992.0,2021-04-12
2849294.0,Andhra Pradesh,3357421.0,508127.0,15202.0,2021-04-12
90572.0,Arunachal Pradesh,120356.0,29784.0,8383.0,2021-04-12
1077160.0,Assam,1325005.0,247845.0,30711.0,2021-04-12
3200087.0,Bihar,3736593.0,536506.0,154202.0,2021-04-12
3213868.0,Chhattisgarh,3621104.0,407236.0,143566.0,2021-04-12
1743653.0,Jharkhand,2032563.0,288910.0,60200.0,2021-04-12
26897.0,Dadra and Nagar Haveli,32395.0,5498.0,1869.0,2021-04-12
1573631.0,Delhi,1936304.0,362673.0,87321.0,2021-04-12
133218.0,Goa,164915.0,31697.0,9387.0,2021-04-12
6728161.0,Gujarat,7794469.0,1066308.0,215677.0,2021-04-12
1880838.0,Haryana,2088556.0,207718.0,126221.0,2021-04-12
789101.0,Himachal Pradesh,896907.0,107806.0,61137.0,2021-04-12
972307.0,Jammu and Kashmir,1159281.0,186974.0,63207.0,2021-04-12
942989.0,Uttarakhand,1123179.0,180190.0,50664.0,2021-04-12
6796424.0,Rajasthan,7816457.0,1020033.0,85427,2021-04-11
25211.0,Daman and Diu,28442.0,3231.0,1134,2021-04-11
5934187.0,West Bengal,6811403.0,877216.0,51317,2021-04-11
3894114.0,Kerala,4383690.0,489576.0,49280,2021-04-11
4844756.0,Karnataka,5400354.0,555598.0,113072,2021-04-11
1685288.0,Jharkhand,1966840.0,281552.0,80312,2021-04-11
913730.0,Jammu and Kashmir,1094250.0,180520.0,26556,2021-04-11
728232.0,Himachal Pradesh,832421.0,104189.0,31081,2021-04-11
1765313.0,Haryana,1956218.0,190905.0,79033,2021-04-11
6558364.0,Gujarat,7573671.0,1015307.0,169945,2021-04-11
126167.0,Goa,155467.0,29300.0,6685,2021-04-11
1501188.0,Delhi,1848648.0,347460.0,73910,2021-04-11
25214.0,Dadra and Nagar Haveli,30526.0,5312.0,1233,2021-04-11
3079453.0,Chhattisgarh,3473528.0,394075.0,145458,2021-04-11
87454.0,Chandigarh,105391.0,17937.0,2365,2021-04-11
3055959.0,Bihar,3571196.0,515237.0,173098,2021-04-11
1059108.0,Assam,1293896.0,234788.0,6345,2021-04-11
83707.0,Arunachal Pradesh,111917.0,28210.0,3069,2021-04-11
56961.0,Ladakh,64920.0,7959.0,656,2021-04-11
6744.0,Lakshadweep,8893.0,2149.0,351,2021-04-11
4152382.0,Madhya Pradesh,4740493.0,588111.0,312151,2021-04-11
24983.0,Andaman and Nicobar Islands,30495.0,5512.0,1516,2021-04-11
901074.0,Uttarakhand,1072020.0,170946.0,15438,2021-04-11
5861903.0,Uttar Pradesh,7049253.0,1187350.0,282881,2021-04-11
597203.0,Tripura,685187.0,87984.0,4201,2021-04-11
1514084.0,Telangana,1803609.0,289525.0,87330,2021-04-11
2861137.0,Tamil Nadu,3225378.0,364241.0,36067,2021-04-11
84960.0,Sikkim,99824.0,14864.0,1309,2021-04-11
1447268.0,Punjab,1593475.0,146207.0,61950,2021-04-11
7815990.0,Maharashtra,8739938.0,923948.0,213595,2021-04-11
81889.0,Puducherry,91304.0,9415.0,4688,2021-04-11
2542625.0,Odisha,2995815.0,453190.0,76802,2021-04-11
61021.0,Nagaland,86245.0,25224.0,3413,2021-04-11
58047.0,Mizoram,78096.0,20049.0,32,2021-04-11
83723.0,Meghalaya,120688.0,36965.0,566,2021-04-11
72193.0,Manipur,113155.0,40962.0,1838,2021-04-11
2819734.0,Andhra Pradesh,3323793.0,504059.0,43251,2021-04-11
23488.0,Andaman and Nicobar Islands,28966.0,5478.0,2078,2021-04-10
2719679.0,Andhra Pradesh,3217034.0,497355.0,163737,2021-04-10
6409597.0,Gujarat,7397808.0,988211.0,251403,2021-04-10
3842495.0,Kerala,4328384.0,485889.0,179308,2021-04-10
4725067.0,Karnataka,5273768.0,548701.0,254607,2021-04-10
1598556.0,Jharkhand,1875999.0,277443.0,85750,2021-04-10
887749.0,Jammu and Kashmir,1066780.0,179031.0,41256,2021-04-10
694233.0,Himachal Pradesh,796799.0,102566.0,46439,2021-04-10
1690160.0,Haryana,1875904.0,185744.0,60374,2021-04-10
119733.0,Goa,148720.0,28987.0,8810,2021-04-10
6412.0,Lakshadweep,8537.0,2125.0,764,2021-04-10
1433241.0,Delhi,1774359.0,341118.0,104309,2021-04-10
24095.0,Dadra and Nagar Haveli,29293.0,5198.0,1656,2021-04-10
2938482.0,Chhattisgarh,3325082.0,386600.0,174162,2021-04-10
85346.0,Chandigarh,102966.0,17620.0,4742,2021-04-10
2870831.0,Bihar,3371253.0,500422.0,221383,2021-04-10
1054443.0,Assam,1287110.0,232667.0,28904,2021-04-10
56524.0,Ladakh,64244.0,7720.0,478,2021-04-10
3852256.0,Madhya Pradesh,4425408.0,573152.0,93684,2021-04-10
24178.0,Daman and Diu,27308.0,3130.0,2051,2021-04-10
6708632.0,Rajasthan,7715277.0,1006645.0,254789,2021-04-10
886544.0,Uttarakhand,1055852.0,169308.0,37343,2021-04-10
5603332.0,Uttar Pradesh,6765805.0,1162473.0,88070,2021-04-10
593421.0,Tripura,680880.0,87459.0,7843,2021-04-10
1425354.0,Telangana,1712344.0,286990.0,154064,2021-04-10
2829424.0,Tamil Nadu,3187721.0,358297.0,111095,2021-04-10
83727.0,Sikkim,98515.0,14788.0,2700,2021-04-10
1384354.0,Punjab,1528357.0,144003.0,90362,2021-04-10
7604981.0,Maharashtra,8513846.0,908865.0,270487,2021-04-10
77335.0,Puducherry,86616.0,9281.0,3500,2021-04-10
2470285.0,Odisha,2914671.0,444386.0,96559,2021-04-10
57715.0,Nagaland,82832.0,25117.0,958,2021-04-10
57763.0,Mizoram,77764.0,20001.0,2134,2021-04-10
83158.0,Meghalaya,120122.0,36964.0,1988,2021-04-10
70690.0,Manipur,111314.0,40624.0,1108,2021-04-10
80820.0,Arunachal Pradesh,108760.0,27940.0,4523,2021-04-10
5881849.0,West Bengal,6750982.0,869133.0,190695,2021-04-10
21455.0,Andaman and Nicobar Islands,26884.0,5429.0,2150.0,2021-04-09
1633577.0,Haryana,1812624.0,179047.0,78945.0,2021-04-09
56267.0,Ladakh,63749.0,7482.0,693.0,2021-04-09
3674554.0,Kerala,4144204.0,469650.0,210372.0,2021-04-09
4456890.0,Karnataka,4988327.0,531437.0,280107.0,2021-04-09
1518829.0,Jharkhand,1790148.0,271319.0,16597.0,2021-04-09
848480.0,Jammu and Kashmir,1023804.0,175324.0,58117.0,2021-04-09
646786.0,Himachal Pradesh,746897.0,100111.0,45638.0,2021-04-09
6197778.0,Gujarat,7139306.0,941528.0,262500.0,2021-04-09
3762176.0,Madhya Pradesh,4328816.0,566640.0,92777.0,2021-04-09
112806.0,Goa,139903.0,27097.0,6464.0,2021-04-09
1342510.0,Delhi,1669884.0,327374.0,57296.0,2021-04-09
22561.0,Dadra and Nagar Haveli,27574.0,5013.0,1721.0,2021-04-09
2769442.0,Chhattisgarh,3144936.0,375494.0,204423.0,2021-04-09
81533.0,Chandigarh,98224.0,16691.0,4278.0,2021-04-09
2673439.0,Bihar,3149782.0,476343.0,45381.0,2021-04-09
5545.0,Lakshadweep,7607.0,2062.0,544.0,2021-04-09
7348258.0,Maharashtra,8234316.0,886058.0,263013.0,2021-04-09
22278.0,Daman and Diu,25257.0,2979.0,1945.0,2021-04-09
80977.0,Sikkim,95557.0,14580.0,7371.0,2021-04-09
5701323.0,West Bengal,6541838.0,840515.0,333218.0,2021-04-09
851581.0,Uttarakhand,1015847.0,164266.0,54806.0,2021-04-09
5521650.0,Uttar Pradesh,6673993.0,1152343.0,229007.0,2021-04-09
586564.0,Tripura,672661.0,86097.0,14715.0,2021-04-09
1280351.0,Telangana,1557565.0,277214.0,110967.0,2021-04-09
2739287.0,Tamil Nadu,3074756.0,335469.0,108262.0,2021-04-09
6463674.0,Rajasthan,7437576.0,973902.0,352256.0,2021-04-09
70211.0,Manipur,110188.0,39977.0,2663.0,2021-04-09
1295854.0,Punjab,1434403.0,138549.0,92951.0,2021-04-09
74266.0,Puducherry,83116.0,8850.0,2481.0,2021-04-09
2378831.0,Odisha,2811432.0,432601.0,153785.0,2021-04-09
56854.0,Nagaland,81860.0,25006.0,2383.0,2021-04-09
55851.0,Mizoram,75441.0,19590.0,5196.0,2021-04-09
81017.0,Meghalaya,117707.0,36690.0,3348.0,2021-04-09
2578642.0,Andhra Pradesh,3046766.0,468124.0,63360.0,2021-04-09
1035377.0,Assam,1257351.0,221974.0,44788.0,2021-04-09
77226.0,Arunachal Pradesh,104161.0,26935.0,5903.0,2021-04-09
19339.0,Andaman and Nicobar Islands,24661.0,5322.0,1935.0,2021-04-08
52095.0,Mizoram,70101.0,18006.0,4521.0,2021-04-08
54841.0,Nagaland,79412.0,24571.0,3546.0,2021-04-08
2237293.0,Odisha,2653632.0,416339.0,115232.0,2021-04-08
72195.0,Puducherry,80630.0,8435.0,2280.0,2021-04-08
1202889.0,Punjab,1336054.0,133165.0,79835.0,2021-04-08
6130211.0,Rajasthan,7066835.0,936624.0,394594.0,2021-04-08
73766.0,Sikkim,87707.0,13941.0,8275.0,2021-04-08
2652482.0,Tamil Nadu,2965384.0,312902.0,82834.0,2021-04-08
1175563.0,Telangana,1444836.0,269273.0,89024.0,2021-04-08
573717.0,Tripura,657644.0,83927.0,16294.0,2021-04-08
5317806.0,Uttar Pradesh,6437562.0,1119756.0,264109.0,2021-04-08
799906.0,Uttarakhand,958190.0,158284.0,59994.0,2021-04-08
5403051.0,West Bengal,6202335.0,799284.0,235735.0,2021-04-08
20486.0,Daman and Diu,23312.0,2826.0,1240.0,2021-04-08
72254.0,Arunachal Pradesh,97972.0,25718.0,5950.0,2021-04-08
78085.0,Meghalaya,113801.0,35716.0,4631.0,2021-04-08
2485564.0,Andhra Pradesh,2939577.0,454013.0,55419.0,2021-04-08
7095183.0,Maharashtra,7955411.0,860228.0,338199.0,2021-04-08
1558514.0,Haryana,1729451.0,170937.0,69410.0,2021-04-08
78151.0,Chandigarh,93946.0,15795.0,3943.0,2021-04-08
2567465.0,Chhattisgarh,2932043.0,364578.0,260295.0,2021-04-08
20980.0,Dadra and Nagar Haveli,25853.0,4873.0,1830.0,2021-04-08
1296183.0,Delhi,1612207.0,316024.0,91916.0,2021-04-08
108151.0,Goa,133439.0,25288.0,4816.0,2021-04-08
5975784.0,Gujarat,6868620.0,892836.0,287151.0,2021-04-08
595201.0,Himachal Pradesh,692560.0,97359.0,54002.0,2021-04-08
3666133.0,Madhya Pradesh,4226324.0,560191.0,215936.0,2021-04-08
791381.0,Jammu and Kashmir,962387.0,171006.0,73058.0,2021-04-08
1503628.0,Jharkhand,1771977.0,268349.0,38791.0,2021-04-08
4171542.0,Karnataka,4683470.0,511928.0,188134.0,2021-04-08
3478932.0,Kerala,3929588.0,450656.0,195449.0,2021-04-08
55751.0,Ladakh,62914.0,7163.0,1124.0,2021-04-08
5065.0,Lakshadweep,7059.0,1994.0,691.0,2021-04-08
68915.0,Manipur,107525.0,38610.0,2146.0,2021-04-08
2633818.0,Bihar,3101908.0,468090.0,108518.0,2021-04-08
1001859.0,Assam,1208856.0,206997.0,52696.0,2021-04-08
1118418.0,Punjab,1246789.0,128371.0,51257,2021-04-07
67995.0,Manipur,104852.0,36857.0,1809,2021-04-07
73805.0,Meghalaya,108239.0,34434.0,2645,2021-04-07
48172.0,Mizoram,64829.0,16657.0,3007,2021-04-07
51324.0,Nagaland,75172.0,23848.0,3176,2021-04-07
2099008.0,Odisha,2502294.0,403286.0,46797,2021-04-07
70097.0,Puducherry,78117.0,8020.0,1131,2021-04-07
5645834.0,Rajasthan,6530722.0,884888.0,295313,2021-04-07
3385734.0,Madhya Pradesh,3931710.0,545976.0,218392,2021-04-07
65582.0,Sikkim,78766.0,13184.0,4034,2021-04-07
2582510.0,Tamil Nadu,2872820.0,290310.0,36766,2021-04-07
1085753.0,Telangana,1347364.0,261611.0,58890,2021-04-07
558514.0,Tripura,639965.0,81451.0,4303,2021-04-07
5021335.0,Uttar Pradesh,6121932.0,1100597.0,149730,2021-04-07
735340.0,Uttarakhand,886605.0,151265.0,40675,2021-04-07
6682989.0,Maharashtra,7510582.0,827593.0,281091,2021-04-07
4297.0,Lakshadweep,6168.0,1871.0,344,2021-04-07
67523.0,Arunachal Pradesh,91673.0,24150.0,1473,2021-04-07
104066.0,Goa,128083.0,24017.0,3808,2021-04-07
960708.0,Assam,1150362.0,189654.0,17569,2021-04-07
2517150.0,Bihar,2967848.0,450698.0,74987,2021-04-07
74873.0,Chandigarh,89796.0,14923.0,3299,2021-04-07
2292926.0,Chhattisgarh,2642966.0,350040.0,98613,2021-04-07
18901.0,Dadra and Nagar Haveli,23537.0,4636.0,986,2021-04-07
1205452.0,Delhi,1506584.0,301132.0,30132,2021-04-07
5703376.0,Gujarat,6545171.0,841795.0,83248,2021-04-07
54209.0,Ladakh,61035.0,6826.0,1212,2021-04-07
1489511.0,Haryana,1654998.0,165487.0,20924,2021-04-07
534269.0,Himachal Pradesh,629290.0,95021.0,33845,2021-04-07
713825.0,Jammu and Kashmir,877647.0,163822.0,34787,2021-04-07
1450308.0,Jharkhand,1714450.0,264142.0,53784,2021-04-07
3935167.0,Karnataka,4432810.0,497643.0,168786,2021-04-07
3284197.0,Kerala,3719910.0,435713.0,75516,2021-04-07
17128.0,Andaman and Nicobar Islands,22410.0,5282.0,1011,2021-04-07
19146.0,Daman and Diu,21798.0,2652.0,1308,2021-04-07
5183481.0,West Bengal,5936346.0,752865.0,148004,2021-04-07
2375651.0,Andhra Pradesh,2816024.0,440373.0,54629,2021-04-07
3189159.0,Punjab,3718025.0,528866.0,71234,2021-04-06
248868.0,Manipur,314431.0,65563.0,9743,2021-04-06
264289.0,Meghalaya,330208.0,65919.0,8380,2021-04-06
229045.0,Mizoram,275391.0,46346.0,3983,2021-04-06
170531.0,Nagaland,216162.0,45631.0,2535,2021-04-06
5006410.0,Odisha,6028359.0,1021949.0,47351,2021-04-06
174826.0,Puducherry,210910.0,36084.0,2870,2021-04-06
11266670.0,Rajasthan,13736919.0,2470249.0,97337,2021-04-06
7146019.0,Madhya Pradesh,8490151.0,1344132.0,98163,2021-04-06
164073.0,Sikkim,215456.0,51383.0,2556,2021-04-06
4823176.0,Tamil Nadu,6379188.0,1556012.0,80727,2021-04-06
4325903.0,Telangana,5042065.0,716162.0,79363,2021-04-06
936213.0,Tripura,1362400.0,426187.0,27474,2021-04-06
10742503.0,Uttar Pradesh,13402535.0,2660032.0,152013,2021-04-06
1734466.0,Uttarakhand,2256480.0,522014.0,51177,2021-04-06
14214775.0,Maharashtra,17296109.0,3081334.0,453331,2021-04-06
19986.0,Lakshadweep,25040.0,5054.0,137,2021-04-06
41429.0,Daman and Diu,51152.0,9723.0,738,2021-04-06
81061.0,Ladakh,117233.0,36172.0,1807,2021-04-06
96229.0,Andaman and Nicobar Islands,109060.0,12831.0,1006,2021-04-06
2211808.0,Assam,2835452.0,623644.0,46307,2021-04-06
6212706.0,Bihar,7604097.0,1391391.0,92472,2021-04-06
179429.0,Chandigarh,237473.0,58044.0,6152,2021-04-06
4939907.0,Chhattisgarh,5786848.0,846941.0,33316,2021-04-06
39996.0,Dadra and Nagar Haveli,49408.0,9412.0,412,2021-04-06
2883317.0,Delhi,3693814.0,810497.0,114619,2021-04-06
300663.0,Goa,379927.0,79264.0,5574,2021-04-06
10505574.0,Gujarat,13473812.0,2968238.0,181715,2021-04-06
3447474.0,Haryana,4094206.0,646732.0,97727,2021-04-06
1671620.0,Himachal Pradesh,2005160.0,333540.0,43520,2021-04-06
2166988.0,Jammu and Kashmir,2610901.0,443913.0,43349,2021-04-06
2691611.0,Jharkhand,3233186.0,541575.0,18150,2021-04-06
8468403.0,Karnataka,10314190.0,1845787.0,135356,2021-04-06
6137985.0,Kerala,7705285.0,1567300.0,101028,2021-04-06
8777268.0,West Bengal,11594723.0,2817455.0,82132,2021-04-06
202965.0,Arunachal Pradesh,267741.0,64776.0,5419,2021-04-06
5345545.0,Andhra Pradesh,7140106.0,1794561.0,151685,2021-04-06
1157605.0,Delhi,1449236.0,291631.0,60370.0,2021-04-05
3707500.0,Karnataka,4192604.0,485104.0,143132.0,2021-04-05
1385774.0,Jharkhand,1645163.0,259389.0,47036.0,2021-04-05
666709.0,Jammu and Kashmir,826387.0,159678.0,32331.0,2021-04-05
481112.0,Himachal Pradesh,573718.0,92606.0,25414.0,2021-04-05
1445526.0,Haryana,1607559.0,162033.0,69135.0,2021-04-05
5553043.0,Gujarat,6373342.0,820299.0,188053.0,2021-04-05
100045.0,Goa,122712.0,22667.0,3619.0,2021-04-05
17102.0,Daman and Diu,19606.0,2504.0,1355.0,2021-04-05
3198962.0,Kerala,3627327.0,428365.0,113982.0,2021-04-05
2156610.0,Chhattisgarh,2499476.0,342866.0,61571.0,2021-04-05
71158.0,Chandigarh,85190.0,14032.0,3167.0,2021-04-05
2393644.0,Bihar,2830646.0,437002.0,100698.0,2021-04-05
938912.0,Assam,1119578.0,180666.0,34189.0,2021-04-05
65265.0,Arunachal Pradesh,88742.0,23477.0,3971.0,2021-04-05
2284003.0,Andhra Pradesh,2711499.0,427496.0,68423.0,2021-04-05
15726.0,Andaman and Nicobar Islands,20984.0,5258.0,825.0,2021-04-05
17260.0,Dadra and Nagar Haveli,21748.0,4488.0,2040.0,2021-04-05
52262.0,Ladakh,58867.0,6605.0,2320.0,2021-04-05
3891.0,Lakshadweep,5675.0,1784.0,220.0,2021-04-05
1042778.0,Punjab,1166217.0,123439.0,57691.0,2021-04-05
675359.0,Uttarakhand,820218.0,144859.0,42631.0,2021-04-05
4759716.0,Uttar Pradesh,5841032.0,1081316.0,259495.0,2021-04-05
552140.0,Tripura,632206.0,80066.0,12928.0,2021-04-05
1013919.0,Telangana,1267662.0,253743.0,50161.0,2021-04-05
2546405.0,Tamil Nadu,2826303.0,279898.0,37760.0,2021-04-05
5261627.0,Rajasthan,6106807.0,845180.0,245625.0,2021-04-05
68859.0,Puducherry,76674.0,7815.0,1407.0,2021-04-05
3111534.0,Madhya Pradesh,3645106.0,533572.0,136301.0,2021-04-05
2023885.0,Odisha,2420482.0,396597.0,77602.0,2021-04-05
47710.0,Nagaland,70896.0,23186.0,2662.0,2021-04-05
